	DTL	DTM	DTS	DTT	TN1	TN10	TN11	TN12	TN13	TN14	TN15	TN16	TN17	TN18	TN2	TN20	TN23	TN24	TN3	TN4	TN5	TN7	TN8	TN9	WA1	WA10	WA11	WA13	WA14	WA15	WA17	WA18	WA19	WA2	WA21	WA22	WA24	WA3	WA4	WA5	WA6	WA7	WA8	WA9
WA21	0.9239194188207286	0.9356191261209934	0.9259880992670962	0.9332242631510757	0.49600568499812925	0.8674197124207842	0.8723248910817176	0.8953165796658544	0.6482542367918167	0.7319910338259896	0.6628428190865258	0.8310092219910578	0.812745544720485	0.7504527412152032	0.8864987087681232	0.84251181278672	0.7624963890744925	0.6476890351987763	0.5812984326868387	0.18796685416847025	0.7334412908986121	0.5218604982140725	0.7428450961325032	0.44264359387108787	0.7815225089485683	0.6649723207718081	0.5887463804562739	0.8623097171435041	0.8328136366555213	0.8587348699094066	0.7838930626476237	0.8184204105775488	0.731216692181372	0.4896024477967238	0.0	0.7816161183728328	0.7487847063114885	0.6506318463922551	0.7805025479928219	0.7919130730413619	0.7445259037242289	0.8246722260746846	0.6363325861439573	0.6279589274531159
WA22	0.8874722933908259	0.9088657609656028	0.9198780719013211	0.9068998111495482	0.741265941996519	0.7550666538665074	0.7385225037206686	0.7135716103823498	0.7369495305257967	0.6726302112981496	0.70069900985197	0.7295299696281535	0.7871412343941528	0.7719928809389742	0.8023596848860889	0.6764476920305975	0.6392567607685479	0.7705902049576873	0.7537907932976583	0.7616141040158563	0.6942973644097219	0.7180564667883413	0.7041965023200172	0.7580427245669703	0.632707330324462	0.5280245155030971	0.7249563555791548	0.699781149492912	0.7628999985511181	0.8147567155981776	0.6007280911707371	0.6503824583685331	0.7629322974534776	0.778408787342939	0.7816161183728328	0.0	0.6145977389538042	0.5980993069948172	0.7241568429314682	0.6383468269650929	0.5410706654425103	0.6908239185859869	0.7702211954560342	0.650496141929314
WA24	0.9081127463898407	0.9219542147581256	0.9183667313926394	0.9192419552896322	0.6905017932606229	0.691285133623899	0.7479411466806133	0.7256188365547569	0.4294884144255363	0.5347466204960217	0.6337459588583209	0.6720993258621741	0.656496988045889	0.5238252546015445	0.7275148572550603	0.683786838468222	0.6756710778370609	0.6007689568902116	0.7057323992318969	0.7179097029862237	0.5238268363242642	0.6526454128734266	0.5364270878752792	0.7147865192280828	0.5213283180418911	0.5537709286772751	0.7881413404976706	0.7048373348631743	0.6987982482999879	0.6091853078432657	0.6657978512944418	0.5875915891923527	0.5288194759294697	0.6167737257736567	0.7487847063114885	0.6145977389538042	0.0	0.5172753894026859	0.6825501953467368	0.5593101944417667	0.5741594937382244	0.5434008232693556	0.7989820724792142	0.6633451109541529
WA3	0.911282984528904	0.9287507299740959	0.926809947397158	0.929003598555773	0.5918754075859495	0.7893662071060965	0.7886285499240456	0.8287695081257214	0.6670821028209372	0.5801312002523568	0.664131121852584	0.6932376356043264	0.7981694666413945	0.7663642039608144	0.8185376106324607	0.7354523136463657	0.572542309468477	0.7007115866866709	0.6528527665017338	0.6587117954822632	0.5444535756555119	0.5941027147502278	0.5613570820039528	0.5538188142783431	0.5993713306396035	0.37860071504931675	0.7580507521280128	0.7643299809255893	0.7428765014203632	0.7863954790348404	0.6464897702074032	0.6741717504987342	0.7225503490968793	0.7106808523236292	0.6506318463922551	0.5980993069948172	0.5172753894026859	0.0	0.7454719104190055	0.6218267156754179	0.5073651094897246	0.6650843133433637	0.7962015839832673	0.5838636465377842
WA4	0.871194180677055	0.917719112107644	0.9246555633783253	0.8787702104043961	0.841700682974473	0.5771689400108214	0.6413077327301014	0.682325680395443	0.656247746595658	0.619187237132634	0.5479900113058905	0.6102044031269089	0.5762481898004732	0.6488753426219128	0.6761063396912113	0.5660511982797273	0.6284819715442145	0.7034003636734099	0.8424673129857871	0.7685736535296693	0.6401138900169654	0.8293342545833207	0.6457101800798362	0.8550289986903734	0.59590674118381	0.7494096086254245	0.765358492102253	0.4994116731698717	0.7252727955257836	0.7941699971764395	0.7003756303928531	0.6042835376836805	0.6523088508547665	0.6797901232202197	0.7805025479928219	0.7241568429314682	0.6825501953467368	0.7454719104190055	0.0	0.43156109334876647	0.5459002441687273	0.6824784785197896	0.7618572912514677	0.6546038740062664
WA5	0.888929640779194	0.9134049202133833	0.9250634119142279	0.8757730927917626	0.7607504641232199	0.49429189866541573	0.5211977733443578	0.5939080067598809	0.6742341624373623	0.45673758324306873	0.4606015795574601	0.4167247285298548	0.5312048273769806	0.48818381413244794	0.6030958958209964	0.37129104257343154	0.46326275273289796	0.546837529291814	0.7786486841566269	0.7853290292143819	0.4322465187038905	0.745307515399356	0.45983515501496053	0.7744456135916263	0.4165913970664006	0.6318575659433889	0.7675772980433384	0.4386890260036188	0.6293119984007531	0.7278543202815349	0.6458351980406002	0.4729295568523846	0.6130678740406613	0.5968251877652772	0.7919130730413619	0.6383468269650929	0.5593101944417667	0.6218267156754179	0.43156109334876647	0.0	0.5582058153699488	0.54344249238228	0.7670958588221847	0.6345681580008375
WA6	0.8330399401275314	0.8972193099978577	0.9079287380327575	0.8899557710541007	0.7031802736238578	0.7582175190642733	0.7597203358351597	0.7949693230845121	0.7153067424361956	0.6309588635559182	0.6567669085544345	0.6906302768679773	0.769331117985222	0.733474972533551	0.7868369704335032	0.697599726384778	0.5752934143352131	0.7401204607699056	0.7162691897910862	0.7320668010641673	0.6463941581240508	0.6787473908687716	0.6534238531208141	0.7145358147485334	0.5662875627849119	0.5288184059220178	0.7226524175595851	0.7110332589253225	0.7673385161473055	0.8012145831879102	0.4746091066184701	0.5998054991535758	0.7433405766908799	0.7285599324234827	0.7445259037242289	0.5410706654425103	0.5741594937382244	0.5073651094897246	0.5459002441687273	0.5582058153699488	0.0	0.6364570792906756	0.7333292030329186	0.5931422452026189
WA7	0.8992624190008528	0.9220463527361817	0.934391519548936	0.9078181524221417	0.8181680513307117	0.5996149506596293	0.7075609876033216	0.6942737082082471	0.6434807338212883	0.6107615145377489	0.5705435322397423	0.48043190880849934	0.6569505286057583	0.620527628586074	0.6075925298784631	0.62667211526087	0.5860012793864199	0.7275258798806461	0.8303342088414762	0.8170939075997041	0.5831727724309365	0.8121911294556973	0.5053556176037012	0.8203671439521836	0.6032792776180828	0.7017860327036067	0.8068062081790346	0.601569629645716	0.7255764002091006	0.5941438347072409	0.7333365602984222	0.5339226755815106	0.5505790831523266	0.6986635889852527	0.8246722260746846	0.6908239185859869	0.5434008232693556	0.6650843133433637	0.6824784785197896	0.54344249238228	0.6364570792906756	0.0	0.8088679581833349	0.6594358056475387
WA8	0.8972217127615598	0.9164815792009786	0.9367788370331198	0.9089586248372408	0.7462400554574701	0.8568234436140887	0.8567406110151619	0.8644861822728712	0.765777002257321	0.7944183773731955	0.6909943206899435	0.8161231001727436	0.787485177586949	0.7545370438822249	0.8602729144329756	0.8207201041649019	0.752486482682402	0.789281212147281	0.7583463201465602	0.6298602900367375	0.8341535015722471	0.7420820265085414	0.8351376907084561	0.7673006170111057	0.7331174473501092	0.771433988824216	0.6103592330113178	0.8326399241743873	0.8479668455754351	0.8786821889197974	0.7499811843631058	0.7631694352769715	0.7996280707420095	0.6892243695663975	0.6363325861439573	0.7702211954560342	0.7989820724792142	0.7962015839832673	0.7618572912514677	0.7670958588221847	0.7333292030329186	0.8088679581833349	0.0	0.6700450249501982
WA9	0.9030039177340847	0.9221577911188532	0.9360197430613334	0.9100291221909711	0.7715173176474506	0.7758451784021436	0.7837665791736534	0.8135535338659404	0.6256319752567222	0.641233961999629	0.5329287474805176	0.7044478004097131	0.7187973164306193	0.7395813681516084	0.8063327847285254	0.7218561826552525	0.6275902713906364	0.7888497603488323	0.8020714745785736	0.6333345703978247	0.6769933969477365	0.7769081067767446	0.6762276732819483	0.7710380757766607	0.6438453937356531	0.6386337755213647	0.6391857903029543	0.7572134418331797	0.750552222205122	0.8162270248827247	0.6933449658350189	0.6809293132222259	0.6786704344073533	0.6629245127652436	0.6279589274531159	0.650496141929314	0.6633451109541529	0.5838636465377842	0.6546038740062664	0.6345681580008375	0.5931422452026189	0.6594358056475387	0.6700450249501982	0.0
