	DTL	DTM	DTS	DTT	TN1	TN10	TN11	TN12	TN13	TN14	TN15	TN16	TN17	TN18	TN2	TN20	TN23	TN24	TN3	TN4	TN5	TN7	TN8	TN9	WA1	WA10	WA11	WA13	WA14	WA15	WA17	WA18	WA19	WA2	WA21	WA22	WA24	WA3	WA4	WA5	WA6	WA7	WA8	WA9
TN8	0.996742671009772	0.9976133651551312	0.995575221238938	1.0	0.9156626506024096	0.7747747747747747	0.8053097345132744	0.8629032258064516	0.883495145631068	0.900990099009901	0.8928571428571429	0.8928571428571429	0.8679245283018868	0.891566265060241	0.782608695652174	0.8487394957983193	0.8717948717948718	0.8282828282828283	0.8691588785046729	0.8907563025210085	0.7807017543859649	0.8442622950819673	0.0	0.8271604938271605	0.9318181818181818	0.9259259259259259	0.97	0.90625	0.9278350515463918	0.9120879120879121	0.949685534591195	0.9379310344827586	0.8857142857142857	0.9298245614035088	0.8522727272727273	0.9342105263157895	0.9459459459459459	0.9523809523809523	0.8947368421052632	0.8629032258064516	0.9037037037037037	0.954954954954955	0.9484536082474226	0.9523809523809523
TN9	1.0	1.0	0.9929577464788732	0.9971751412429378	0.8392857142857143	0.8064516129032258	0.7640449438202247	0.9357798165137615	0.8157894736842105	0.8378378378378378	0.7857142857142857	0.9206349206349206	0.8414634146341463	0.7592592592592593	0.8613861386138614	0.8571428571428571	0.7884615384615384	0.6811594202898551	0.8	0.8111111111111111	0.8367346938775511	0.84	0.8271604938271605	0.0	0.9454545454545454	0.9294117647058824	0.9315068493150684	0.9252336448598131	0.974025974025974	0.8787878787878788	0.9635036496350365	0.9426229508196722	0.8641975308641975	0.9340659340659341	0.8484848484848485	0.9461538461538461	0.952	0.9838709677419355	0.9482758620689655	0.9259259259259259	0.9487179487179487	0.9659090909090909	0.9594594594594594	0.9880952380952381
WA1	0.9969512195121951	0.9977272727272727	0.9978902953586498	0.9975	0.9626168224299065	0.9097222222222222	0.9241379310344827	0.9411764705882353	0.9206349206349206	0.9354838709677419	0.9345794392523364	0.9636363636363636	0.9318181818181818	0.9537037037037037	0.8972602739726028	0.9178082191780822	0.9619047619047619	0.9541984732824428	0.9323308270676691	0.9300699300699301	0.8732394366197183	0.9342105263157895	0.9318181818181818	0.9454545454545454	0.0	0.8290598290598291	0.9122807017543859	0.841726618705036	0.9495798319327731	0.8888888888888888	0.8466257668711656	0.8095238095238095	0.8780487804878049	0.8181818181818182	0.9482758620689655	0.8269230769230769	0.8355263157894737	0.8762886597938144	0.8413793103448276	0.8088235294117647	0.8503401360544217	0.904	0.911504424778761	0.9083333333333333
WA10	0.9966996699669967	0.9975903614457832	0.9955357142857143	0.9973333333333333	0.9761904761904762	0.9	0.9349593495934959	0.9461538461538461	0.9117647058823529	0.93	0.9404761904761905	0.9651162790697675	0.9454545454545454	0.9523809523809523	0.912	0.936	0.9367088607594937	0.9333333333333333	0.926605504587156	0.9421487603305785	0.8934426229508197	0.9541984732824428	0.9259259259259259	0.9294117647058824	0.8290598290598291	0.0	0.9239130434782609	0.8852459016393442	0.9361702127659575	0.9325842696629213	0.8758620689655172	0.8549618320610687	0.9339622641509434	0.8080808080808081	0.9789473684210527	0.8382352941176471	0.8484848484848485	0.8169014084507042	0.788135593220339	0.7982456140350878	0.819672131147541	0.8333333333333334	0.9347826086956522	0.8478260869565217
WA11	1.0	0.9975124378109452	0.9977064220183486	0.9972375690607734	0.9571428571428572	0.9469026548672567	0.9464285714285714	0.9401709401709402	0.8735632183908046	0.8809523809523809	0.958904109589041	0.972972972972973	0.9489795918367347	0.9583333333333334	0.911504424778761	0.9380530973451328	0.9558823529411765	0.9354838709677419	0.9052631578947369	0.8942307692307693	0.9572649572649573	0.9666666666666667	0.97	0.9315068493150684	0.9122807017543859	0.9239130434782609	0.0	0.9017857142857143	0.9125	0.8450704225352113	0.8636363636363636	0.8677685950413223	0.9010989010989011	0.8829787234042553	0.9367088607594937	0.8114754098360656	0.905511811023622	0.9710144927536232	0.9344262295081968	0.9401709401709402	0.9435483870967742	0.9354838709677419	0.8028169014084507	0.9310344827586207
WA13	1.0	0.9977220956719818	1.0	1.0	0.9423076923076923	0.8529411764705882	0.8257575757575758	0.8074074074074075	0.92	0.9262295081967213	0.9134615384615384	0.8921568627450981	0.8135593220338984	0.912621359223301	0.8571428571428571	0.8195488721804511	0.8865979381443299	0.9375	0.9153846153846154	0.8905109489051095	0.8222222222222222	0.9194630872483222	0.90625	0.9252336448598131	0.841726618705036	0.8852459016393442	0.9017857142857143	0.0	0.9122807017543859	0.7857142857142857	0.845679012345679	0.7832167832167832	0.7657657657657657	0.8264462809917356	0.9385964912280702	0.8258064516129032	0.8421052631578947	0.9090909090909091	0.823943661971831	0.841726618705036	0.8493150684931506	0.8666666666666667	0.8807339449541285	0.8888888888888888
WA14	1.0	0.9975186104218362	1.0	0.9972451790633609	0.9428571428571428	0.9090909090909091	0.9375	0.9224137931034483	0.9354838709677419	0.8823529411764706	0.9452054794520548	0.9733333333333334	0.9387755102040817	0.9142857142857143	0.9310344827586207	0.9478260869565217	0.9411764705882353	0.9473684210526315	0.9393939393939394	0.9259259259259259	0.9396551724137931	0.9669421487603306	0.9278350515463918	0.974025974025974	0.9495798319327731	0.9361702127659575	0.9125	0.9122807017543859	0.0	0.8783783783783784	0.9214285714285714	0.9133858267716536	0.8901098901098901	0.9072164948453608	0.9375	0.8939393939393939	0.8976377952755905	0.9253731343283582	0.9173553719008265	0.8938053097345132	0.9180327868852459	0.8764044943820225	0.8378378378378378	0.8674698795180723
WA15	1.0	1.0	1.0	0.9972067039106145	0.921875	0.883495145631068	0.8932038834951457	0.8990825688073395	0.9069767441860465	0.9024390243902439	0.9411764705882353	0.9714285714285714	0.8876404494382022	0.9076923076923077	0.8981481481481481	0.9357798165137615	0.953125	0.9325842696629213	0.9247311827956989	0.900990099009901	0.9272727272727272	0.9655172413793104	0.9120879120879121	0.8787878787878788	0.8888888888888888	0.9325842696629213	0.8450704225352113	0.7857142857142857	0.8783783783783784	0.0	0.8939393939393939	0.8434782608695652	0.8571428571428571	0.8255813953488372	0.9333333333333333	0.889763779527559	0.8559322033898306	0.9365079365079365	0.9043478260869565	0.8785046728971962	0.9145299145299145	0.8953488372093024	0.8591549295774648	0.9529411764705882
WA17	1.0	0.9978540772532188	0.998	0.9976525821596244	0.9851851851851852	0.9542857142857143	0.9540229885057471	0.9497206703910615	0.8827586206896552	0.9251700680272109	0.9552238805970149	0.9855072463768116	0.9430379746835443	0.946969696969697	0.9314285714285714	0.9662921348314607	0.9615384615384616	0.934640522875817	0.87248322147651	0.9345238095238095	0.9310344827586207	0.9257142857142857	0.949685534591195	0.9635036496350365	0.8466257668711656	0.8758620689655172	0.8636363636363636	0.845679012345679	0.9214285714285714	0.8939393939393939	0.0	0.6137931034482759	0.8918918918918919	0.8181818181818182	0.927536231884058	0.7485029940119761	0.7070063694267515	0.9285714285714286	0.8313253012048193	0.7870967741935484	0.8181818181818182	0.9205298013245033	0.8538461538461538	0.9020979020979021
WA18	1.0	0.995575221238938	0.9958847736625515	0.9975786924939467	0.9666666666666667	0.9102564102564102	0.9166666666666666	0.89937106918239	0.8880597014925373	0.9259259259259259	0.9416666666666667	0.967479674796748	0.9154929577464789	0.9586776859504132	0.89171974522293	0.9177215189873418	0.9572649572649573	0.951048951048951	0.9084507042253521	0.9290322580645162	0.91875	0.9457831325301205	0.9379310344827586	0.9426229508196722	0.8095238095238095	0.8549618320610687	0.8677685950413223	0.7832167832167832	0.9133858267716536	0.8434782608695652	0.6137931034482759	0.0	0.8560606060606061	0.78125	0.9453125	0.7189542483660131	0.6986301369863014	0.9203539823008849	0.8013245033112583	0.7410071942446043	0.7619047619047619	0.8805970149253731	0.8666666666666667	0.875
WA19	1.0	1.0	0.9933035714285714	0.9973404255319149	0.8846153846153846	0.8728813559322034	0.8214285714285714	0.8103448275862069	0.7692307692307693	0.7865168539325843	0.8461538461538461	0.9285714285714286	0.8061224489795918	0.7972972972972973	0.7876106194690266	0.8141592920353983	0.8961038961038961	0.8811881188118812	0.7708333333333334	0.8272727272727273	0.847457627118644	0.8780487804878049	0.8857142857142857	0.8641975308641975	0.8780487804878049	0.9339622641509434	0.9010989010989011	0.7657657657657657	0.8901098901098901	0.8571428571428571	0.8918918918918919	0.8560606060606061	0.0	0.908256880733945	0.7435897435897436	0.8478260869565217	0.8832116788321168	0.9506172839506173	0.9090909090909091	0.896	0.917910447761194	0.87	0.8352941176470589	0.8854166666666666
WA2	0.9967637540453075	0.997624703087886	0.9978021978021978	0.9973753280839895	0.9302325581395349	0.8870967741935484	0.9461538461538461	0.9328358208955224	0.9065420560747663	0.9339622641509434	0.9325842696629213	0.967391304347826	0.9391304347826087	0.967032967032967	0.916030534351145	0.946969696969697	0.9534883720930233	0.9272727272727272	0.9210526315789473	0.8925619834710744	0.889763779527559	0.9485294117647058	0.9298245614035088	0.9340659340659341	0.8181818181818182	0.8080808080808081	0.8829787234042553	0.8264462809917356	0.9072164948453608	0.8255813953488372	0.8181818181818182	0.78125	0.908256880733945	0.0	0.9489795918367347	0.8029197080291971	0.7938931297709924	0.875	0.8267716535433071	0.7672413793103449	0.7804878048780488	0.8761904761904762	0.8571428571428571	0.9019607843137255
WA21	1.0	1.0	0.9930555555555556	0.9972222222222222	0.9076923076923077	0.9065420560747663	0.8846153846153846	0.8490566037735849	0.6666666666666666	0.704225352112676	0.84375	0.9577464788732394	0.9139784946236559	0.8225806451612904	0.7777777777777778	0.8653846153846154	0.8870967741935484	0.8588235294117647	0.7407407407407407	0.8469387755102041	0.8461538461538461	0.8703703703703703	0.8522727272727273	0.8484848484848485	0.9482758620689655	0.9789473684210527	0.9367088607594937	0.9385964912280702	0.9375	0.9333333333333333	0.927536231884058	0.9453125	0.7435897435897436	0.9489795918367347	0.0	0.9485294117647058	0.9541984732824428	0.9852941176470589	0.967741935483871	0.9661016949152542	0.968	0.9680851063829787	0.9078947368421053	0.9659090909090909
WA22	0.997134670487106	0.9934640522875817	0.9939148073022313	0.9952380952380953	0.96875	0.9079754601226994	0.9207317073170732	0.8975903614457831	0.9020979020979021	0.8913043478260869	0.937007874015748	0.9849624060150376	0.9054054054054054	0.953125	0.8902439024390244	0.8950617283950617	0.9344262295081968	0.9324324324324325	0.8758620689655172	0.9192546583850931	0.8963414634146342	0.9235294117647059	0.9342105263157895	0.9461538461538461	0.8269230769230769	0.8382352941176471	0.8114754098360656	0.8258064516129032	0.8939393939393939	0.889763779527559	0.7485029940119761	0.7189542483660131	0.8478260869565217	0.8029197080291971	0.9485294117647058	0.0	0.6621621621621622	0.907563025210084	0.8113207547169812	0.7880794701986755	0.8050314465408805	0.8467153284671532	0.848	0.8740740740740741
