	DTL	DTM	DTS	DTT	TN1	TN10	TN11	TN12	TN13	TN14	TN15	TN16	TN17	TN18	TN2	TN20	TN23	TN24	TN3	TN4	TN5	TN7	TN8	TN9	WA1	WA10	WA11	WA13	WA14	WA15	WA17	WA18	WA19	WA2	WA21	WA22	WA24	WA3	WA4	WA5	WA6	WA7	WA8	WA9
TN5	0.37572040872819584	0.3795383805022182	0.3372871323512792	0.3902794236314072	0.14507611168951284	0.13898036454129784	0.169958673648799	0.3011150963492774	0.24908681949378952	0.23806740192311113	0.09985606127883895	0.20930833189588371	0.14544720628933117	0.1494478466907511	0.1422805953324592	0.18687335037159206	0.14725730103417997	0.23367220698621224	0.2747400706995741	0.18526011597138375	0.0	0.13715783759466676	0.19432447912294107	0.13164098562812232	0.087048799134163	0.16419586498760216	0.20275138215135288	0.1735865046898148	0.29009997163852363	0.24681362740882887	0.245308524568559	0.16170765929155942	0.1544677064036301	0.1676276979974318	0.16729062086207852	0.17740754538428927	0.1795562865612712	0.14727684930649343	0.13667758862436583	0.15903147557639968	0.12058918174390554	0.17785919708860146	0.2345490119390357	0.18850510491049788
TN7	0.328399977550024	0.335216829375734	0.29527815598216467	0.3452937539800921	0.08217031389068659	0.19879403335716328	0.2750329010957482	0.4104034408578177	0.18329242428030126	0.18492823598620978	0.15884324442658845	0.30314493523453373	0.2007524538095634	0.1333352354914626	0.17755860690959965	0.2981281023221157	0.20841702161706951	0.15015787612085307	0.19821738369044842	0.11248114991911125	0.13715783759466676	0.0	0.19700664592808723	0.07592581117434816	0.11575583313748808	0.12064252985708618	0.14025242524096956	0.261529753315847	0.28926164087170253	0.253070444199293	0.14909702738490274	0.13443960338969435	0.1966917011554108	0.08277994184980371	0.09360995394849167	0.13313906590269434	0.12400683849237278	0.1648074979503995	0.17340671887029713	0.12941175188871906	0.12189341472563486	0.2181220091533843	0.21738490612897635	0.20518537442024998
TN8	0.3586351369883694	0.3630985595363178	0.3342426928275173	0.37393896606513516	0.19046584703467884	0.14938977122510166	0.32465830271840757	0.391830430114078	0.3184701440647974	0.2894676375205802	0.19386788584276216	0.27458627949176045	0.16228853333804086	0.18832682214542154	0.14209774370923414	0.27726119996394577	0.1909964536599873	0.28673059553950175	0.34559152745848515	0.2350511772023988	0.19432447912294107	0.19700664592808723	0.0	0.191544794796396	0.17189810585083493	0.11354498350086616	0.23906035637027173	0.21952887624074394	0.18186573686267565	0.16139420786629025	0.29858560525500977	0.24523144685119785	0.16959613288922273	0.18349799894903887	0.18567499395502898	0.25589466358352214	0.2611174562467416	0.12114183300925935	0.12148076776408258	0.10939537370259265	0.13754009506210227	0.081890697438554	0.1443658509387649	0.07144433426932385
TN9	0.34684331433460186	0.3504608403408214	0.3103443506897063	0.36143785793234157	0.08093779704638353	0.17345638102336164	0.25739149239796716	0.3969522105474832	0.1812416183477113	0.16928877299867454	0.13581702343296223	0.29111432787478	0.18825307239246783	0.10334697882328595	0.1742893600506309	0.26972033748575996	0.1644941204554341	0.14880609576293025	0.1979630253915108	0.10313028395904862	0.13164098562812232	0.07592581117434816	0.191544794796396	0.0	0.12584322072516424	0.1249098218860217	0.13613941912053587	0.26070284632749274	0.2746880788113622	0.2429381723357527	0.17931913097672045	0.14021195968487857	0.16654907169283292	0.08953582705673713	0.07005730468650204	0.15175244935552246	0.1424697073558758	0.1531089569827926	0.17639953008997875	0.13183033399863478	0.12922306061133795	0.20623001609202604	0.19035482054820357	0.1928175716584419
WA1	0.35660279490126523	0.36280222673098134	0.32536084887153877	0.3737278996872711	0.12488489489042856	0.14795704001287896	0.2303964635677247	0.3561687762545728	0.24588498138490184	0.22856712357864428	0.09844035529030896	0.24773178162883688	0.1326565596701037	0.12987368567771268	0.1275922517213955	0.24202234208246498	0.16755363592655292	0.22149911349225182	0.2776795138956968	0.16805502667434014	0.087048799134163	0.11575583313748808	0.17189810585083493	0.12584322072516424	0.0	0.11935233548099163	0.1848597586360922	0.18656506875780932	0.2686283497283352	0.2223787985975243	0.2112150622244636	0.1334926407662852	0.13843071252444017	0.11204002140381189	0.13814318724997876	0.15618143115798547	0.16091550527991763	0.12460995557282016	0.09860983655721597	0.11172237389446565	0.07568137338814375	0.14660839229434205	0.20498866498705332	0.14793844982853432
WA10	0.3300853103079424	0.33527987703832646	0.2955097895818281	0.34589549004613096	0.15031487306485505	0.14532374242755886	0.29277679703447446	0.39423365236958713	0.25133473008465906	0.2491160469751164	0.17326128053184991	0.2748915702700385	0.1445214198416697	0.1470252307156932	0.13254007534301585	0.27359923546104914	0.1736123226222016	0.23114749372431087	0.27648832109905264	0.18374864790359846	0.16419586498760216	0.12064252985708618	0.11354498350086616	0.1249098218860217	0.11935233548099163	0.0	0.18020255031105503	0.21577653001348884	0.21777314800482905	0.18578689385695038	0.23228060867912645	0.2033173066138478	0.15130522116071507	0.11922114297272621	0.1363802436487636	0.1893854981320693	0.18917088439863622	0.08094792998834473	0.0964295138539966	0.06953217605235722	0.08846875659812231	0.12450072437769832	0.1515847597252662	0.1102443764014051
WA11	0.3494386910099216	0.3545686382429357	0.32443543676819747	0.36596387047802165	0.14997646274569498	0.24877594401201214	0.3341615389914657	0.44266533440352157	0.25427645461953413	0.217045352428765	0.19981871975631213	0.3455142453939025	0.24723052290853081	0.1855019062468482	0.23005040254405637	0.31371559302817925	0.21289246954011948	0.19645892505986018	0.2546284344705281	0.15477559646375014	0.20275138215135288	0.14025242524096956	0.23906035637027173	0.13613941912053587	0.1848597586360922	0.18020255031105503	0.0	0.31197658323851185	0.3028039531673137	0.27607614517704976	0.22224842471725403	0.20080256127147153	0.2119180684787003	0.13110365398052626	0.13660503661540638	0.11794081352789702	0.20779199533760645	0.22445374882201527	0.21726291841389025	0.16782308313284616	0.17889782775649646	0.26450538871937723	0.20494965746958113	0.24439228255881384
WA13	0.41820122662006004	0.42335697118389354	0.38781802712431196	0.43086681413518846	0.2621793945442487	0.17195241373977876	0.19721695908563808	0.25506293898634547	0.37679827803848714	0.3586131479542702	0.16934379226349125	0.11536538445109128	0.13757806961400915	0.21059871550983855	0.19217948429182324	0.14291300484476716	0.15833587567927776	0.353313472473635	0.40427034932439615	0.30555718092430956	0.1735865046898148	0.261529753315847	0.21952887624074394	0.26070284632749274	0.18656506875780932	0.21577653001348884	0.31197658323851185	0.0	0.24594404096449288	0.19528034811423486	0.3530609139146011	0.2706848932411927	0.20718212600034577	0.2569168939551919	0.2757733615532984	0.28948061421689697	0.3008658226374928	0.16707581766621218	0.183716797254534	0.2288733533199455	0.20572338245623714	0.18974168286255838	0.23436267827381388	0.2055420583810561
WA14	0.42661451334875333	0.4319540444645064	0.4103656924135198	0.44149287158464295	0.28289462988991276	0.24866424786327146	0.3936345857507317	0.46226690929662634	0.3953428694665853	0.35456407214934854	0.25093673852637555	0.3023828700443062	0.21261936064682263	0.22811891140949808	0.26800440835124867	0.33120400262815053	0.238497810044979	0.3615562806952768	0.41848408457419206	0.3073357301748793	0.29009997163852363	0.28926164087170253	0.18186573686267565	0.2746880788113622	0.2686283497283352	0.21777314800482905	0.3028039531673137	0.24594404096449288	0.0	0.10289440934149587	0.37401486829607283	0.31866257212606885	0.2615604102431473	0.2663238482665896	0.26749660015113363	0.33759586526088764	0.3482625432040749	0.18847783047760072	0.24556123966693702	0.21657058735175025	0.25556784646797054	0.1990643538505772	0.1562799739176035	0.18412712103522863
WA15	0.40517303125904935	0.41088458428316105	0.3843190560412218	0.42241201689168695	0.238841966685354	0.21512905113820047	0.3530791000813067	0.4242400457673632	0.357949626632783	0.3258045816019425	0.21080313079389512	0.26833312645820534	0.16391537214930027	0.18394582319670932	0.2243312187684285	0.3043436644298657	0.21000408719933453	0.32697435883105685	0.38457234961057096	0.2738854020271607	0.24681362740882887	0.253070444199293	0.16139420786629025	0.2429381723357527	0.2223787985975243	0.18578689385695038	0.27607614517704976	0.19528034811423486	0.10289440934149587	0.0	0.337539176007606	0.27934125696706524	0.21428058537476005	0.2237436809876231	0.23601915327416365	0.30343762863219514	0.29842096173074933	0.1447747045461208	0.20281391444272562	0.17964618122191217	0.2220888515805207	0.17563881769074505	0.14567727961186938	0.17495983721499747
